"mid","pid","userid","verified_type","text","created_at","reposts_count","comments_count","attitudes_count"
"4396092898157445","+4395314683290534","6665758223","-1","@爱坤_nepia918:梦想之路的坚持让你不断成长与蜕变，所有的努力都值得被等待，不忘初心静待美丽绽放，做最闪耀的自己期待蔡徐坤惊艳绽放@蔡徐坤","20/7/2019 11:34:45","0","0","0"
"4396092923379520","+4395314683290534","6461451886","-1","爱了","20/7/2019 11:34:51","0","0","0"
"4396092932394055","+4395314683290534","1318138681","-1","转发微博","20/7/2019 11:34:53","0","0","0"
"4396093007686995","+4395314683290534","6972724986","-1","转发微博","20/7/2019 11:35:11","0","0","0"
"4396093175120728","+4395314683290534","5848538279","-1","转发微博","20/7/2019 11:35:51","0","0","0"
"4396093305405416","+4395314683290534","6530747638","-1","转发微博","20/7/2019 11:36:22","0","0","0"
"4396093355393584","+4395314683290534","6588002737","-1","宝贝@蔡徐坤","20/7/2019 11:36:34","0","0","0"
"4396093394092934","+4395314683290534","6308296965","-1","转发微博","20/7/2019 11:36:43","0","0","0"
"4396093654147551","+4395314683290534","6877062954","-1","转发","20/7/2019 11:37:45","0","0","0"
"4396093779970599","+4395314683290534","6475222977","-1","转发微博","20/7/2019 11:38:15","0","0","0"
"4396093842754229","+4395314683290534","7246214793","-1","转发微博","20/7/2019 11:38:30","0","0","0"
"4396093925850819","+4395314683290534","6529570727","-1","转发微博","20/7/2019 11:38:50","0","0","1"
"4396094018512735","+4395314683290534","5199012469","-1","轉發微博","20/7/2019 11:39:11","0","0","0"
"4396094022271161","+4395314683290534","6877062844","-1","转发","20/7/2019 11:39:12","0","0","0"
"4396094161246017","+4395314683290534","2758167735","0","转发微博","20/7/2019 11:39:45","0","0","0"
"4396094228484689","+4395314683290534","6517326640","-1","转发微博","20/7/2019 11:40:01","0","0","0"
"4396094232381901","+4395314683290534","5888806318","-1","转发微博","20/7/2019 11:40:02","0","0","0"
"4396094278194465","+4395314683290534","6531087325","-1","转发微博","20/7/2019 11:40:14","0","0","0"
"4396094496291850","+4395314683290534","6445763016","-1","转发微博","20/7/2019 11:41:06","0","0","0"
"4396094563293678","+4395314683290534","6972157966","-1","轉發微博","20/7/2019 11:41:22","0","0","0"
"4396094651733333","+4395314683290534","6212039085","-1","转发微博","20/7/2019 11:41:43","0","0","0"
"4396094684953714","+4395314683290534","6513542619","-1","么么","20/7/2019 11:41:51","0","0","0"
"4396094785589565","+4395314683290534","6748332110","-1","[心]","20/7/2019 11:42:15","0","0","0"
"4396094840379069","+4395314683290534","6140737924","-1","喜欢","20/7/2019 11:42:27","0","0","0"
"4396095172446027","+4395314683290534","7131006547","-1","[馋嘴]","20/7/2019 11:43:46","0","0","0"
"4396095281457058","+4395314683290534","6892771244","-1","转发微博","20/7/2019 11:44:12","0","0","0"
"4396095347968658","+4395314683290534","6916292831","-1","好帅","20/7/2019 11:44:29","0","0","0"
"4396095348442808","+4395314683290534","6966761694","-1","转发微博","20/7/2019 11:44:29","0","0","0"
"4396095389663936","+4395314683290534","5873456523","-1","转发微博","20/7/2019 11:44:39","0","0","0"
"4396095406923338","+4395314683290534","6539187189","-1","转发微博","20/7/2019 11:44:43","0","0","0"
"4396095448579207","+4395314683290534","5641941332","-1","转转","20/7/2019 11:44:52","0","0","0"
"4396095545257691","+4395314683290534","7241992087","-1","转发微博","20/7/2019 11:45:15","0","0","0"
"4396095629515740","+4395314683290534","6528038822","-1","转发微博","20/7/2019 11:45:36","0","0","0"
"4396095729962104","+4395314683290534","6780620974","-1","转发微博","20/7/2019 11:46:00","0","0","0"
"4396095750710121","+4395314683290534","5715213318","-1","转发微博","20/7/2019 11:46:05","0","0","0"
"4396095759121193","+4395314683290534","6617537872","-1","转发微博","20/7/2019 11:46:07","0","0","0"
"4396095771726043","+4395314683290534","5638489357","-1","转发微博","20/7/2019 11:46:09","0","0","0"
"4396095838724058","+4395314683290534","6386194087","-1","转发微博","20/7/2019 11:46:25","0","0","0"
"4396095880762117","+4395314683290534","6938653453","-1","嗯","20/7/2019 11:46:35","0","0","0"
"4396096006774288","+4395314683290534","7131006567","-1","[太开心]","20/7/2019 11:47:06","0","0","0"
"4396096107031245","+4395314683290534","1798103435","-1","[蔡徐坤Prada代言人]☝️[中国扶贫基金会减灾形象大使蔡徐坤]☝️[真正的蔡徐坤]☝️[蔡徐坤HardtoGet]☝️[蔡徐坤Bigger]☝️[蔡徐坤不惧流言]☝️[蔡徐坤ONE]☝️[蔡徐坤没有意外]☝️[蔡徐坤中牙友好大使]☝️[百无禁忌蔡徐坤]☝️[蔡徐坤榜样阅读]☝️@蔡徐坤","20/7/2019 11:47:30","0","0","0"
"4396096253659678","+4395314683290534","6965937950","-1","转发微博","20/7/2019 11:48:05","0","0","0"
"4396096330102316","+4395314683290534","1266423973","-1","么么","20/7/2019 11:48:22","0","0","0"
"4396096404762447","+4395314683290534","6725525533","-1","转发微博","20/7/2019 11:48:41","0","0","0"
"4396096757134534","+4395314683290534","6658223820","-1","转发微博","20/7/2019 11:50:04","0","0","0"
"4396096832554696","+4395314683290534","7132067193","-1","[心]","20/7/2019 11:50:23","0","0","0"
"4396096900002507","+4395314683290534","3290602092","-1","#蔡徐坤新歌YOUNG#","20/7/2019 11:50:39","0","0","0"
"4396097000638535","+4395314683290534","6726278796","-1","转发微博","20/7/2019 11:51:02","0","0","0"
"4396097050653447","+4395314683290534","6468744124","-1","转发微博","20/7/2019 11:51:15","0","0","0"
"4396097084468775","+4395314683290534","6412868803","-1","转发微博","20/7/2019 11:51:23","0","0","1"
"4396097386213632","+4395314683290534","6573718313","-1","好看","20/7/2019 11:52:35","0","0","0"
"4396097403202438","+4395314683290534","6821091130","-1","转发微博","20/7/2019 11:52:39","0","0","0"
"4396097508369558","+4395314683290534","7053296272","-1","转发微博","20/7/2019 11:53:04","0","0","0"
"4396097617654922","+4395314683290534","5645949401","-1","#蔡徐坤0802生日快乐#","20/7/2019 11:53:30","0","0","0"
"4396097658709442","+4395314683290534","7132067212","-1","[心]","20/7/2019 11:53:39","0","0","0"
"4396097693032480","+4395314683290534","2937347501","-1","好看","20/7/2019 11:53:47","0","0","0"
"4396097768357923","+4395314683290534","5499450027","-1","转发微博","20/7/2019 11:54:05","0","0","0"
"4396097776171063","+4395314683290534","6728252773","-1","@蔡徐坤蔡徐坤，喜欢你的日子里我像是在不断被重组，你微笑的时候，我被击成碎片；你沉默的时候，我又被复原成型。你从一变成二，变成三，变成多姿多彩的万物，变成整个世界。我跟着你，变成你忠诚的信徒。","20/7/2019 11:54:08","0","0","0"
"4396097822410190","+4395314683290534","6463820919","-1","转发微博","20/7/2019 11:54:18","0","0","0"
"4396097847799324","+4395314683290534","6115375147","-1","转发微博","20/7/2019 11:54:25","0","0","0"
"4396097936502546","+4395314683290534","7076673229","-1","转发微博","20/7/2019 11:54:45","0","0","0"
"4396098016087400","+4395314683290534","6788899093","-1","转发微博","20/7/2019 11:55:05","0","0","0"
"4396098032247343","+4395314683290534","3094921502","-1","[米奇比心]","20/7/2019 11:55:08","0","0","0"
"4396098447465237","+4395314683290534","7187234310","-1","转发微博","20/7/2019 11:56:47","0","0","0"
"4396098556690119","+4395314683290534","6984886852","-1","轉發微博","20/7/2019 11:57:14","0","0","0"
"4396098573057333","+4395314683290534","5930260480","-1","转发微博","20/7/2019 11:57:17","0","0","0"
"4396098603414139","+4395314683290534","7076673230","-1","转发微博","20/7/2019 11:57:24","0","0","0"
"4396098757981698","+4395314683290534","6911886037","-1","转发微博","20/7/2019 11:58:02","0","0","0"
"4396098845806982","+4395314683290534","6874456501","-1","#蔡徐坤新歌YOUNG#[赞]#蔡徐坤VogueMe封面#少说话，多做事，谨言慎行，专注自家。陪着蔡徐坤一起成长@蔡徐坤","20/7/2019 11:58:23","0","0","0"
"4396099038889954","+4395314683290534","5398637492","-1","转发微博","20/7/2019 11:59:09","0","0","0"
"4396099156343138","+4395314683290534","6203372435","-1","蔡徐坤❤️","20/7/2019 11:59:36","0","0","0"
"4396099299381127","+4395314683290534","6839638590","-1","嗯","20/7/2019 12:00:10","0","0","0"
"4396099567102922","+4395314683290534","6527642595","-1","转发微博","20/7/2019 12:01:15","0","0","0"
"4396099638580769","+4395314683290534","5831126341","-1","转发微博","20/7/2019 12:01:32","0","0","0"
"4396099777775607","+4395314683290534","6935933874","-1","转发微博","20/7/2019 12:02:04","0","0","0"
"4396099777777775","+4395314683290534","2452003905","-1","蔡徐坤❤️","20/7/2019 12:02:04","0","0","0"
"4396099890990163","+4395314683290534","6484301166","-1","转发微博","20/7/2019 12:02:32","0","0","0"
"4396100003725184","+4395314683290534","5579914633","-1","转发微博","20/7/2019 12:02:59","0","0","0"
"4396100095943825","+4395314683290534","6726278209","-1","转发微博","20/7/2019 12:03:21","0","0","0"
"4396100176244760","+4395314683290534","7003440623","-1","转发微博","20/7/2019 12:03:40","0","0","0"
"4396100204986921","+4395314683290534","6558190773","-1","转发微博","20/7/2019 12:03:46","0","0","0"
"4396100548717045","+4395314683290534","5501122281","-1","转发微博","20/7/2019 12:05:09","0","0","0"
"4396100611980126","+4395314683290534","5536609140","-1","转发微博","20/7/2019 12:05:24","0","0","0"
"4396100649339406","+4395314683290534","2700945355","-1","转发微博","20/7/2019 12:05:32","0","0","0"
"4396100964065481","+4395314683290534","5500654760","-1","转发微博","20/7/2019 12:06:48","0","0","0"
"4396101291458580","+4395314683290534","6542739098","-1","转发微博","20/7/2019 12:08:06","0","0","0"
"4396101320626468","+4395314683290534","6874456487","-1","#蔡徐坤新歌YOUNG#[赞]#蔡徐坤VogueMe封面#少说话，多做事，谨言慎行，专注自家。陪着蔡徐坤一起成长@蔡徐坤","20/7/2019 12:08:12","0","0","0"
"4396101345623508","+4395314683290534","6119722372","-1","转发微博","20/7/2019 12:08:19","0","0","0"
"4396101584743586","+4395314683290534","6725525340","-1","转发微博","20/7/2019 12:09:16","0","0","0"
"4396101622320592","+4395314683290534","6863689866","-1","转发微博","20/7/2019 12:09:25","0","0","0"
"4396101668561940","+4395314683290534","6594515576","-1","转发微博","20/7/2019 12:09:35","0","0","0"
"4396101715251414","+4395314683290534","5762648183","-1","转发微博","20/7/2019 12:09:47","0","0","0"
"4396101736393226","+4395314683290534","6991299289","-1","转发微博","20/7/2019 12:09:51","0","0","0"
"4396101958459394","+4395314683290534","7245389503","-1","转发微博","20/7/2019 12:10:45","0","0","0"
"4396102163900300","+4395314683290534","6594886404","-1","转发微博","20/7/2019 12:11:34","0","0","0"
"4396102415593947","+4395314683290534","6834584490","-1","转发微博","20/7/2019 12:12:34","0","0","0"
"4396102482847323","+4395314683290534","6694895563","-1","转发微博","20/7/2019 12:12:50","0","0","0"
"4396102541195261","+4395314683290534","6643239449","-1",,"20/7/2019 12:13:04","0","0","0"
"4396102675656974","+4395314683290534","6528598830","-1","#蔡徐坤新歌YOUNG#","20/7/2019 12:13:35","0","0","0"
"4396102742305215","+4395314683290534","6636774187","-1","绝了","20/7/2019 12:13:52","0","0","0"
"4396102759301658","+4395314683290534","6898498053","-1","哇","20/7/2019 12:13:55","0","0","0"
"4396102947786522","+4395314683290534","6483090623","-1","转发微博","20/7/2019 12:14:40","0","0","0"
"4396103551866679","+4395314683290534","6858031924","-1","这世间青山灼灼星光杳杳，秋雨淅淅晚风慢慢，也抵不过蔡公子您眉目间的星辰啊。@蔡徐坤","20/7/2019 12:17:04","0","0","0"
"4396103564483220","+4395314683290534","6858031924","-1","“蔡徐坤你要是风就好了。”“为什么？”“这样我就可以每天扑个满怀。”@蔡徐坤","20/7/2019 12:17:08","0","0","0"
"4396103581300169","+4395314683290534","6858031924","-1","蔡徐坤我真的很喜欢你不信你有空来趟我的梦里梦里边全部都是你阿@蔡徐坤","20/7/2019 12:17:12","0","0","0"
"4396103769955160","+4395314683290534","6122993864","-1","转发微博","20/7/2019 12:17:56","0","0","0"
"4396103816809280","+4395314683290534","6984401797","-1","蔡徐坤","20/7/2019 12:18:08","0","0","0"
"4396103841172169","+4395314683290534","3804088968","-1","转发微博","20/7/2019 12:18:14","0","0","0"
"4396103891765594","+4395314683290534","6755684343","-1","转发微博","20/7/2019 12:18:25","0","0","0"
"4396103933810449","+4395134650908433","6192744324","-1","转发微博","20/7/2019 12:18:35","0","0","0"
"4396104043239961","+4395314683290534","5658876276","-1","转发微博","20/7/2019 12:19:02","0","0","0"
"4396104537945440","+4395202020069996","6975191241","-1","转发微博","20/7/2019 12:21:00","0","0","0"
"4396104558956894","+4395314683290534","6137788317","-1","转发微博","20/7/2019 12:21:05","0","0","0"
"4396104667695040","+4395314683290534","6588937173","-1","他只有我们，通往高处的道路总是孤单，我们在一起就好了@蔡徐坤","20/7/2019 12:21:30","0","0","0"
"4396104688717582","+4395314683290534","6608106555","-1","转发微博","20/7/2019 12:21:36","0","0","0"
"4396104789209833","+4395314683290534","6845090790","-1","[可爱]","20/7/2019 12:21:59","0","0","0"
"4396104898242577","+4395314683290534","6910852371","-1","转发微博","20/7/2019 12:22:25","0","0","0"
"4396104903000171","+4395314683290534","6006748901","-1","转发微博","20/7/2019 12:22:27","0","0","0"
"4396105099975791","+4395314683290534","6523716385","-1","转发微博","20/7/2019 12:23:14","0","0","0"
"4396105175361978","+4395314683290534","6918436083","-1","转发微博","20/7/2019 12:23:32","0","0","0"
"4396105258987905","+4395314683290534","6553715117","-1","转发微博","20/7/2019 12:23:51","0","0","0"
"4396105397203057","+4395314683290534","6346486099","-1","我跳！好看！","20/7/2019 12:24:25","0","0","0"
"4396105497838520","+4395314683290534","6984249521","-1","转发微博","20/7/2019 12:24:49","0","0","0"
"4396105594530163","+4395314683290534","6965937932","-1","转发微博","20/7/2019 12:25:11","0","0","0"
"4396105649123897","+4395314683290534","6523686583","-1","转发微博","20/7/2019 12:25:24","0","0","0"
"4396105699824074","+4395314683290534","6975191241","-1","加油","20/7/2019 12:25:37","0","0","0"
"4396105741155492","+4395314683290534","5604612698","-1","他只有我们，通往高处的道路总是孤单，我们在一起就好了@蔡徐坤","20/7/2019 12:25:47","0","0","0"
"4396105778988080","+4395314683290534","6031977522","-1","转发微博","20/7/2019 12:25:56","0","0","0"
"4396105821815395","+4395314683290534","6595861996","-1","[心][心][心][心][心][心][心][心][心][心][心]","20/7/2019 12:26:05","0","0","0"
"4396106270065117","+4395314683290534","6672298730","-1","转发微博","20/7/2019 12:27:53","0","0","0"
"4396106362297861","+4395314683290534","6922554618","-1","转发","20/7/2019 12:28:14","0","0","0"
"4396106417305308","+4395314683290534","6459131512","-1","转发微博","20/7/2019 12:28:28","0","0","0"
"4396106689229502","+4395314683290534","7245405298","-1","转发微博","20/7/2019 12:29:33","0","0","0"
"4396106815088276","+4395314683290534","5247535639","-1","转发微博","20/7/2019 12:30:03","0","0","0"
"4396106924182233","+4395314683290534","6402930797","-1","转发微博","20/7/2019 12:30:29","0","0","0"
"4396106928342113","+4395314683290534","6095356473","-1","蔡徐坤","20/7/2019 12:30:29","0","0","0"
"4396106970118306","+4395314683290534","6922546369","-1","转发","20/7/2019 12:30:38","0","0","0"
"4396107356136250","+4395314683290534","3096575387","-1","转发微博","20/7/2019 12:32:12","0","0","0"
"4396107385301564","+4395314683290534","5604188087","-1","转发微博","20/7/2019 12:32:18","0","0","0"
"4396107385307801","+4395314683290534","3053580832","-1","偏偏你是一百零一","20/7/2019 12:32:19","0","0","0"
"4396107562075163","+4395314683290534","5662033680","-1","转发微博","20/7/2019 12:33:01","0","0","0"
"4396107591049411","+4395314683290534","6984853242","-1","转发微博","20/7/2019 12:33:08","0","0","0"
"4396107616694846","+4395314683290534","6599159439","-1","转发微博","20/7/2019 12:33:13","0","0","0"
"4396107721278306","+4395314683290534","6922545821","-1","转发","20/7/2019 12:33:39","0","0","0"
"4396107733463366","+4395314683290534","6528646199","-1","#蔡徐坤新歌YOUNG#","20/7/2019 12:33:41","0","0","0"
"4396107834685536","+4395314683290534","6576227908","-1","转发微博","20/7/2019 12:34:06","0","0","1"
"4396107947358056","+4395314683290534","6573728620","-1","好看","20/7/2019 12:34:33","0","0","0"
"4396108018993150","+4395314683290534","5983893889","-1","开辟鸿蒙，谁为情种？都只为风月情浓。[嘻嘻][嘻嘻]@蔡徐坤","20/7/2019 12:34:49","0","0","0"
"4396108044216985","+4395314683290534","6390068038","-1","在时光里享受温暖，在流年里忘记花开。蔡徐坤，@蔡徐坤","20/7/2019 12:34:55","0","0","0"
"4396108157469874","+4395314683290534","7016501121","-1","转发微博","20/7/2019 12:35:22","0","0","0"
"4396108329138701","+4395314683290534","6726278090","-1","转发微博","20/7/2019 12:36:04","0","0","0"
"4396108379788208","+4395314683290534","6921415376","-1","转发","20/7/2019 12:36:16","0","0","0"
"4396108522216513","+4395314683290534","6531322095","-1","转发微博","20/7/2019 12:36:50","0","0","0"
"4396108543027863","+4395314683290534","6767036840","-1","转发微博","20/7/2019 12:36:55","0","0","0"
"4396108753150897","+4395314683290534","6345878435","-1","转发微博","20/7/2019 12:37:44","0","0","0"
"4396108912189895","+4395314683290534","6796205497","-1","转发微博","20/7/2019 12:38:22","0","0","0"
"4396108983396620","+4395314683290534","6531329746","-1","[心]","20/7/2019 12:38:40","0","0","0"
"4396109021228932","+4395314683290534","6726278192","-1","转发微博","20/7/2019 12:38:48","0","0","0"
"4396109054862737","+4395314683290534","6513730384","-1","转发微博","20/7/2019 12:38:56","0","0","0"
"4396109134479819","+4395314683290534","3022045424","-1","#蔡徐坤[超话]##蔡徐坤0802生日快乐#[心][心][心]@蔡徐坤","20/7/2019 12:39:16","0","0","0"
"4396109273210999","+4395314683290534","7105915822","-1","转发微博","20/7/2019 12:39:49","0","0","0"
"4396109289494891","+4395314683290534","6921418941","-1","转发","20/7/2019 12:39:52","0","0","0"
"4396109382500861","+4395314683290534","6760619563","-1","转发微博","20/7/2019 12:40:14","0","0","0"
"4396109512079826","+4395314683290534","6095358342","-1","蔡徐坤","20/7/2019 12:40:45","0","0","0"
"4396109528627312","+4395314683290534","6581776387","-1","转发微博","20/7/2019 12:40:50","0","0","0"
"4396109571159819","+4395314683290534","6689054621","-1","蔡徐坤你不觉得累嘛？你已经在我的世界里跑了好几圈了。@蔡徐坤","20/7/2019 12:40:59","0","0","0"
"4396109583940024","+4395314683290534","6508470528","-1","来了！！","20/7/2019 12:41:02","0","0","0"
"4396109641893633","+4395314683290534","7213237896","-1","转发微博","20/7/2019 12:41:17","0","0","0"
"4396109827091103","+4395314683290534","6725525255","-1","转发微博","20/7/2019 12:42:00","0","0","0"
"4396109856257022","+4395314683290534","5618506475","-1","转发微博","20/7/2019 12:42:07","0","0","0"
"4396109985892042","+4395314683290534","6558966736","-1","#蔡徐坤[超话]##蔡徐坤新歌YOUNG#趁年轻，做你想做的事，勇敢追梦，不留遗憾！蔡徐坤加油@蔡徐坤","20/7/2019 12:42:38","0","0","0"
"4396110061313526","+4395314683290534","7204693249","-1","转发微博","20/7/2019 12:42:57","0","0","0"
"4396110275225688","+4395314683290534","6616287149","-1","转发微博","20/7/2019 12:43:48","0","0","0"
"4396110301270082","+4395314683290534","6468105695","-1","转发微博","20/7/2019 12:43:54","0","1","0"
"4396110376393443","+4395314683290534","6921418677","-1","转发","20/7/2019 12:44:12","0","0","0"
"4396110535404730","+4395314683290534","6095359269","-1","蔡徐坤","20/7/2019 12:44:49","0","0","0"
"4396110543862588","+4395314683290534","5653702661","-1","转发微博","20/7/2019 12:44:51","0","0","0"
"4396110657128140","+4395314683290534","6376970534","-1","偏偏你是一百零一","20/7/2019 12:45:18","0","0","0"
"4396110753577072","+4395314683290534","1934440402","-1","蔡徐坤","20/7/2019 12:45:42","0","0","0"
"4396110778797284","+4395314683290534","6834102626","-1","好看","20/7/2019 12:45:48","0","0","0"
"4396110795618438","+4395314683290534","6358088106","-1","转发微博","20/7/2019 12:45:52","0","0","0"
"4396110837375321","+4395314683290534","5148081344","-1","转发微博","20/7/2019 12:46:02","0","0","0"
"4396111047476965","+4395314683290534","6631012465","-1","转发微博","20/7/2019 12:46:52","0","0","1"
"4396111076266902","+4395314683290534","6471865832","-1","转发微博","20/7/2019 12:46:59","0","0","1"
"4396111109903905","+4395314683290534","6921418189","-1","转发","20/7/2019 12:47:06","0","0","0"
"4396111123205259","+4395314683290534","6262520787","-1","万物不及","20/7/2019 12:47:09","0","0","0"
"4396111252597549","+4395314683290534","5458189700","-1","转发微博","20/7/2019 12:47:40","0","0","0"
"4396111303656989","+4395314683290534","1021653313","-1","转发微博","20/7/2019 12:47:52","0","0","0"
"4396111508282599","+4395314683290534","6442342009","-1","偏偏你是一百零一","20/7/2019 12:48:41","0","0","0"
"4396111538013630","+4395314683290534","6429067806","-1","转发微博","20/7/2019 12:48:48","0","0","0"
"4396111592761053","+4395314683290534","6508942185","-1","转发微博","20/7/2019 12:49:02","0","0","0"
"4396111625743379","+4395314683290534","6542760082","-1","Repost","20/7/2019 12:49:09","0","0","0"
"4396111743519614","+4395314683290534","6932026248","-1","转发微博","20/7/2019 12:49:38","0","0","0"
"4396111890095490","+4395314683290534","6520496882","-1","转发微博","20/7/2019 12:50:13","0","0","0"
"4396111898502225","+4395314683290534","7246269032","-1","转发微博","20/7/2019 12:50:14","0","0","0"
"4396111978595592","+4395314683290534","6894722653","-1","转发微博","20/7/2019 12:50:33","0","0","0"
"4396112120828792","+4395314683290534","1940004762","-1","#蔡徐坤新歌YOUNG#","20/7/2019 12:51:08","0","0","0"
"4396112276213570","+4395314683290534","7017322881","-1","[cp]若逢新雪初霁，满月当空下面平铺著皓影，上面流转著亮银而你带笑地向我步来月色与雪色之间，你是第三种绝色@蔡徐坤[/cp]","20/7/2019 12:51:45","0","0","0"
"4396112318262160","+4395314683290534","7246273462","-1","转发微博","20/7/2019 12:51:55","0","0","0"
"4396112393814090","+4395314683290534","6708939921","-1","爱你","20/7/2019 12:52:13","0","0","0"
"4396112414821684","+4395314683290534","5603235511","-1","偏偏你是一百零一","20/7/2019 12:52:18","0","0","0"
"4396112444231300","+4395314683290534","6834584569","-1","转发微博","20/7/2019 12:52:24","0","0","0"
"4396112619841081","+4395314683290534","6040370934","-1","转发微博","20/7/2019 12:53:06","0","0","0"
"4396112628259784","+4395314683290534","6353667025","-1","蔡徐坤[爱你]","20/7/2019 12:53:09","0","0","0"
"4396112821138175","+4395314683290534","6512853319","-1","转发微博","20/7/2019 12:53:54","0","0","0"
"4396112842166112","+4395314683290534","6539333049","-1","转发微博","20/7/2019 12:54:00","0","0","0"
"4396112930552295","+4395314683290534","6599927950","-1","蔡徐坤！","20/7/2019 12:54:21","0","0","1"
"4396113018225741","+4395314683290534","7183319975","-1","转发微博","20/7/2019 12:54:42","0","0","0"
"4396113026985487","+4395314683290534","5999722604","0","转发微博","20/7/2019 12:54:43","0","0","0"
"4396113111486659","+4395314683290534","7236320364","-1","转发微博","20/7/2019 12:55:03","0","0","0"
"4396113228932456","+4395314683290534","6866623952","-1","转发微博","20/7/2019 12:55:32","0","0","0"
"4396113249288223","+4395314683290534","5767329499","0","转发微博","20/7/2019 12:55:37","0","0","0"
"4396113265746409","+4395314683290534","6911177339","-1","蔡徐坤","20/7/2019 12:55:41","0","0","0"
"4396113346139741","+4395314683290534","5524546673","-1","转发微博","20/7/2019 12:56:00","0","0","0"
"4396113358329678","+4395314683290534","6625946492","-1","转发微博","20/7/2019 12:56:03","0","0","0"
"4396113374780608","+4395314683290534","6933987962","-1","蔡徐坤[爱你]","20/7/2019 12:56:06","0","0","0"
"4396113412972730","+4395314683290534","5872521486","-1","转发微博","20/7/2019 12:56:16","0","0","0"
"4396113513991278","+4395314683290534","2909241101","-1","转发微博","20/7/2019 12:56:40","0","0","0"
"4396113639116758","+4395314683290534","6919156641","-1","转发微博","20/7/2019 12:57:10","0","0","0"
"4396113690257897","+4395314683290534","6531916288","-1","你的每一个笑颜，都是我无法忘怀的瞬间@蔡徐坤","20/7/2019 12:57:21","0","0","0"
"4396113903781307","+4395314683290534","6485877016","-1","Repost","20/7/2019 12:58:12","0","0","0"
"4396113953642354","+4395314683290534","6982873191","-1","转发微博","20/7/2019 12:58:25","0","0","0"
"4396113987277764","+4395314683290534","6927932237","-1","蔡徐坤[好爱哦]","20/7/2019 12:58:33","0","0","0"
"4396114037464923","+4395314683290534","6936782727","-1","[鼓掌][鼓掌]","20/7/2019 12:58:45","0","0","0"
"4396114134162139","+4395314683290534","6339091171","0","转发微博","20/7/2019 12:59:07","0","0","0"
"4396114134270717","+4395314683290534","6660321394","-1","陌上花开，青山碧水，不染红尘。春水初生，春林初盛，春风十里，不如你。蔡徐坤@蔡徐坤","20/7/2019 12:59:07","0","0","0"
"4396114205477851","+4395314683290534","6613359959","-1","转发微博","20/7/2019 12:59:24","0","0","0"
"4396114217995281","+4395314683290534","6849664386","-1","[汗]","20/7/2019 12:59:28","0","0","0"
"4396114260465946","+4395314683290534","6936782727","-1","转发微博","20/7/2019 12:59:37","0","0","0"
"4396114273076500","+4395314683290534","3078979962","-1","蔡徐坤","20/7/2019 12:59:41","0","0","0"
"4396114352015792","+4395314683290534","7232172921","-1","#蔡徐坤新歌YOUNG#[心]#蔡徐坤0802生日快乐#@蔡徐坤","20/7/2019 13:00:00","0","0","0"
"4396114423842182","+4395314683290534","6963399683","-1","转发微博","20/7/2019 13:00:17","0","0","0"
"4396114524128487","+4395314683290534","6867110631","-1","转发微博","20/7/2019 13:00:40","0","0","0"
"4396114545155903","+4395314683290534","6095109058","-1","蔡徐坤","20/7/2019 13:00:46","0","0","0"
"4396114558445962","+4395314683290534","5810203043","-1","我的一眼万年","20/7/2019 13:00:49","0","0","0"
"4396114562051099","+4395314683290534","6338202714","-1","转发微博","20/7/2019 13:00:50","0","0","0"
"4396114616888322","+4395314683290534","6254225118","-1","转发微博","20/7/2019 13:01:03","0","0","0"
"4396114834800434","+4395314683290534","3039157267","-1","确认过眼神都是同龄人[嘻嘻]，7月26号新歌首发。小可爱蔡徐坤","20/7/2019 13:01:55","0","0","0"
"4396114835304607","+4395314683290534","6622706217","-1","好绝。","20/7/2019 13:01:55","0","0","0"
"4396114872375288","+4395314683290534","6057318717","-1","转发微博","20/7/2019 13:02:03","0","0","0"
"4396114902106964","+4395314683290534","6546973806","-1","[心]","20/7/2019 13:02:11","0","0","0"
"4396115204343256","+4395314683290534","6083459392","-1","蔡徐坤","20/7/2019 13:03:23","0","0","0"
"4396115228721147","+4395314683290534","5172391406","-1","转发微博","20/7/2019 13:03:29","0","0","0"
"4396115245791247","+4395314683290534","5310053432","-1","[兔子]","20/7/2019 13:03:32","0","0","0"
"4396115246366473","+4395314683290534","6894849487","-1","转发微博","20/7/2019 13:03:33","0","0","0"
"4396115258762664","+4395314683290534","6903096531","-1","酷","20/7/2019 13:03:35","0","0","0"
"4396115279174543","+4395314683290534","5880717486","-1","转发微博","20/7/2019 13:03:40","0","0","0"
"4396115308920285","+4395314683290534","6529794707","-1","[心]","20/7/2019 13:03:47","0","0","0"
"4396115359047605","+4395314683290534","6590636809","-1","转发微博","20/7/2019 13:04:00","0","0","0"
"4396115497754046","+4395314683290534","5905954018","-1","转发微博","20/7/2019 13:04:33","0","0","3"
"4396115543519603","+4395314683290534","6542779130","-1","给他最好的，topone是我们滴[好喜欢]","20/7/2019 13:04:44","0","0","0"
"4396115669216088","+4395314683290534","6461825224","-1","么么","20/7/2019 13:05:14","0","0","0"
"4396115757455186","+4395314683290534","1637667007","-1","蔡徐坤蔡徐坤蔡徐坤","20/7/2019 13:05:34","0","0","0"
"4396115828691770","+4395314683290534","5900726584","-1","转发微博","20/7/2019 13:05:52","0","0","0"
"4396115967679269","+4395314683290534","6602082733","-1","不喜欢狂风暴雨，怕它吵醒了在我心中沉睡的你@蔡徐坤","20/7/2019 13:06:25","0","0","0"
